,topBrand,category,categoryCode,barcode,name,cpg,_id,brandCode
427,,Baking,BAKING,511111515197,test brand @1595968943049,"{'$ref': 'Cogs', '$id': {'$oid': '5f208daebe37ce7958c59520'}}",{'$oid': '5f208dafbe37ce7958c59523'},TEST BRANDCODE @1595968943049
428,True,Grocery,,511111208532,Test FRS-920 again1,"{'$ref': 'Cogs', '$id': {'$oid': '5c7470c895144c124ecd5c09'}}",{'$oid': '5c9a975495144c182bbc7270'},AMPTEST
429,False,Beer Wine Spirits,,511111903857,Coors Light,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5332f709e4b03c9a25efd0f0'},COORS
430,,Beverages,,511111506317,BOLT24,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5dc1aaf51dda2c0ad7da64ad'},BOLT 24
431,False,Beverages,,511111801313,Mist Twst,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '58861c7f4e8d0d20bc42c4f8'},MIST TWST
432,False,Baking,BAKING,511111918363,test brand @1608136484526,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",{'$oid': '5fda3724be37ce09e3515970'},TEST BRANDCODE @1608136484526
433,False,Candy & Sweets,CANDY_AND_SWEETS,511111718406,test brand @1608136485398,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5fda3725be37ce09e3515974'},TEST BRANDCODE @1608136485398
434,False,Baking,BAKING,511111418375,test brand @1608136484574,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",{'$oid': '5fda3724be37ce09e3515971'},TEST BRANDCODE @1608136484574
435,False,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,511111518044,Sargento® Cheese,"{'$ref': 'Cogs', '$id': {'$oid': '5e7cf838f221c312e698a628'}}",{'$oid': '5fd28f0cbe37ce6d53dfc692'},SARGENTO
436,False,Baking,BAKING,511111618386,test brand @1608136484633,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",{'$oid': '5fda3724be37ce09e3515972'},TEST BRANDCODE @1608136484633
437,False,Baking,BAKING,511111118398,test brand @1608136484689,"{'$ref': 'Cogs', '$id': {'$oid': '5fda3724be37ce09e351596f'}}",{'$oid': '5fda3724be37ce09e3515973'},TEST BRANDCODE @1608136484689
438,False,Baking,BAKING,511111918646,test brand @1610038527809,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cffbe37ce1e961f325c'}}",{'$oid': '5ff73cffbe37ce1e961f325d'},
439,False,Baking,BAKING,511111518600,test brand @1610038521565,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",{'$oid': '5ff73cf9be37ce1e961f3258'},TEST BRANDCODE @1610038521565
440,False,Baking,BAKING,511111218623,test brand @1610038521677,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",{'$oid': '5ff73cf9be37ce1e961f325a'},TEST BRANDCODE @1610038521677
441,False,Baking,BAKING,511111418658,test brand @1610039587818,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74123be37ce1e961f3265'}}",{'$oid': '5ff74123be37ce1e961f3266'},
442,False,Baking,BAKING,511111018612,test brand @1610038521624,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",{'$oid': '5ff73cf9be37ce1e961f3259'},TEST BRANDCODE @1610038521624
443,False,Candy & Sweets,CANDY_AND_SWEETS,511111718635,test brand @1610038522559,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5ff73cfabe37ce1e961f325b'},TEST BRANDCODE @1610038522559
444,False,Baking,BAKING,511111818748,test brand @1610040576117,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",{'$oid': '5ff74500be37ce1e961f3279'},TEST BRANDCODE @1610040576117
445,False,Candy & Sweets,CANDY_AND_SWEETS,511111518761,test brand @1610040576672,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5ff74500be37ce1e961f327b'},TEST BRANDCODE @1610040576672
446,False,Baking,BAKING,511111018773,test brand @1610046686560,"{'$ref': 'Cogs', '$id': {'$oid': '5ff75cdebe37ce1e961f328a'}}",{'$oid': '5ff75cdebe37ce1e961f328b'},
447,False,Baking,BAKING,511111618737,test brand @1610040576088,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",{'$oid': '5ff74500be37ce1e961f3278'},TEST BRANDCODE @1610040576088
448,False,Baking,BAKING,511111318750,test brand @1610040576148,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",{'$oid': '5ff74500be37ce1e961f327a'},TEST BRANDCODE @1610040576148
449,False,Baking,BAKING,511111118725,test brand @1610040576053,"{'$ref': 'Cogs', '$id': {'$oid': '5ff74500be37ce1e961f3276'}}",{'$oid': '5ff74500be37ce1e961f3277'},TEST BRANDCODE @1610040576053
450,False,Health & Wellness,HEALTHY_AND_WELLNESS,511111705673,Alka-Seltzer Plus®,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",{'$oid': '5da60785a60b87376833e34e'},ALKA SELTZER PLUS
451,False,Candy & Sweets,CANDY_AND_SWEETS,511111019657,test brand @1610653897113,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '6000a0c9be37ce2bb7930121'},TEST BRANDCODE @1610653897113
452,False,Baking,BAKING,511111319634,test brand @1610653894519,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",{'$oid': '6000a0c6be37ce2bb793011f'},TEST BRANDCODE @1610653894519
453,False,Baking,BAKING,511111719670,test brand @1610660035659,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c3be37ce321363c6bf'}}",{'$oid': '6000b8c3be37ce321363c6c0'},TEST BRANDCODE @1610660035659
454,False,Baking,BAKING,511111519645,test brand @1610653894662,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",{'$oid': '6000a0c6be37ce2bb7930120'},TEST BRANDCODE @1610653894662
455,False,Baking,BAKING,511111219668,test brand @1610653939508,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0f3be37ce2bb7930129'}}",{'$oid': '6000a0f3be37ce2bb793012a'},
456,False,Baking,BAKING,511111819622,test brand @1610653894371,"{'$ref': 'Cogs', '$id': {'$oid': '6000a0c6be37ce2bb793011c'}}",{'$oid': '6000a0c6be37ce2bb793011e'},TEST BRANDCODE @1610653894371
457,,Candy & Sweets,CANDY_AND_SWEETS,511111216865,test brand @1601659122798,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f7760f2be37ce1d26d7b7a7'},TEST BRANDCODE @1601659122798
458,,,,511111803515,Michelob Ultra,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7ace4b03c9a25efd13a'},
459,,Breakfast & Cereal,,511111506034,Cocoa Puffs™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf5d1aa60b87376833e361'},COCOA PUFFS
460,,Baking,BAKING,511111316831,test brand @1601659120793,"{'$ref': 'Cogs', '$id': {'$oid': '5f7760f0be37ce1d26d7b7a2'}}",{'$oid': '5f7760f0be37ce1d26d7b7a4'},TEST BRANDCODE @1601659120793
461,False,Snacks,,511111904502,Jay's,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5afda26ce4b0c11cfecd49f8'},JAYS
462,False,Grocery,,511111100782,KNORR,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '592486bee410d61fcea3d130'},KNORR
463,,,,511111402527,Crunchy Nut,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",{'$oid': '57c0812de4b0718ff5fcb02e'},
464,,Beer Wine Spirits,,511111500384,Cristal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d1c62e4b0db471c2d0424'},CRISTAL
465,False,Candy & Sweets,CANDY_AND_SWEETS,511111217978,test brand @1607312532874,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5fcda494be37ce688e08b0d0'},TEST BRANDCODE @1607312532874
466,False,Frozen,,511111502210,Boca,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebbcc2e4b0ac389136a32c'},BOCA
467,True,Baking,,511111004790,alexa,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",{'$oid': '5c409ab4cd244a3539b84162'},ALEXA
468,,Breakfast & Cereal,,511111806011,KIX™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf54ec1dda2c3e1416ae98'},KIX
469,,Baking,BAKING,511111715115,test brand @1595531348245,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",{'$oid': '5f19e054be37ce33f74a166f'},TEST BRANDCODE @1595531348246
470,,,,511111205173,Allrecipes Special Edition Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5d658fc0a3a018514994f430'},
471,True,Snacks,,511111901709,Grandma's,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a966be4b03e62d1ce0e7e'},GRANDMA'S
472,,Baking,BAKING,511111517009,test brand @1602694015177,"{'$ref': 'Cogs', '$id': {'$oid': '5f872b7fbe37ce66db5dd975'}}",{'$oid': '5f872b7fbe37ce66db5dd976'},TEST BRANDCODE @1602694015178
473,,Beer Wine Spirits,,511111500223,Sharp's,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d24c2e4b0db471c2d042b'},SHARP'S NEAR BEER
474,,,,511111303381,Good Earth,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5332f7e0e4b03c9a25efd151'},
475,,Beverages,,511111106159,Baileys Coffee Products,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5db77d891dda2c3e1416ae9f'},BAILEYS
476,,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,511111515241,FINISH®,"{'$ref': 'Cogs', '$id': {'$oid': '5f10c05cbe37ce238c6cabaf'}}",{'$oid': '5f21c852be37ce7958c59529'},FINISH
477,,Beverages,,511111304616,V8 Hydrate,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5bcdfc5a965c7d66d92731e9'},
478,,Baking,BAKING,511111016137,test brand @1598639197925,"{'$ref': 'Cogs', '$id': {'$oid': '5f494c5d04db711dd8fe87e2'}}",{'$oid': '5f494c5e04db711dd8fe87e3'},TEST BRANDCODE @1598639197926
479,,Baking,BAKING,511111217022,test brand @1602694015743,"{'$ref': 'Cogs', '$id': {'$oid': '5f872b7fbe37ce66db5dd975'}}",{'$oid': '5f872b7fbe37ce66db5dd978'},TEST BRANDCODE @1602694015743
480,False,Baking,,511111602118,Jell-O,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '57ebc017e4b0ac389136a336'},JELL-O
481,,Candy & Sweets,CANDY_AND_SWEETS,511111616740,test brand @1601644364536,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f77274cbe37ce6b592e90be'},TEST BRANDCODE @1601644364536
482,,Candy & Sweets,CANDY_AND_SWEETS,511111517160,test brand @1603925787997,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f99f71bbe37ce13da9eadeb'},TEST BRANDCODE @1603925787997
483,False,Snacks,,511111304333,Goldfish,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5ab15207e4b0be0a89bb0b04'},GOLDFISH
484,,,,511111703983,Coca-Cola,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332f5f6e4b03c9a25efd0b2'},
485,,Baking,BAKING,511111615934,test brand @1598633602304,"{'$ref': 'Cogs', '$id': {'$oid': '5f493682be37ce52f8314fcb'}}",{'$oid': '5f493682be37ce52f8314fcf'},TEST BRANDCODE @1598633602304
486,,Baking,BAKING,511111816829,test brand @1601659120693,"{'$ref': 'Cogs', '$id': {'$oid': '5f7760f0be37ce1d26d7b7a2'}}",{'$oid': '5f7760f0be37ce1d26d7b7a3'},TEST BRANDCODE @1601659120694
487,False,Snacks,,511111801245,Quaker Rice Cakes,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '58861c7f4e8d0d20bc42c500'},
488,,Beer Wine Spirits,,511111304777,Cape Line,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5cc725bd166eb31bbbadccbd'},CAPE LINE
489,,Candy & Sweets,CANDY_AND_SWEETS,511111415572,test brand @1597935987233,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5f3e9173be37ce5a0e01b957'},TEST BRANDCODE @1597935987233
490,,Grocery,,511111201632,Near East,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a96b3e4b03e62d1ce0e85'},NEAR EAST
491,,,,511111103868,Peace Tea,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332f6f4e4b03c9a25efd0ed'},
492,,Magazines,,511111505150,Southern Living,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d642dd1a3a018514994f42f'},511111505150
493,,,,511111003311,Light & Fit,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7ffe4b03c9a25efd16b'}}",{'$oid': '5332f802e4b03c9a25efd16d'},
494,,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,511111015024,Clorox,"{'$ref': 'Cogs', '$id': {'$oid': '5eebc5412455c97a877ef382'}}",{'$oid': '5ef3860fbe37ce02da95b72e'},CLOROX
495,False,Beverages,,511111901655,Mountain Dew Diet,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a9698e4b03e62d1ce0e83'},
496,False,Dairy,,511111500018,May-Bud,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",{'$oid': '5a5e36d6e4b06ba572cf24ac'},MAY-BUD
497,,Baking,BAKING,511111816614,test brand @1599849713798,"{'$ref': 'Cogs', '$id': {'$oid': '5f5bc4f1be37ce17125ac0e8'}}",{'$oid': '5f5bc4f1be37ce17125ac0eb'},TEST BRANDCODE @1599849713798
498,False,Beverages,,511111802563,Gatorade,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '55bf8c6ce4b0d8e685c1489d'},GATORADE
499,,Baking,BAKING,511111415299,test brand @1597342520131,"{'$ref': 'Cogs', '$id': {'$oid': '5f358338be37ce443bf9d557'}}",{'$oid': '5f358338be37ce443bf9d558'},TEST BRANDCODE @1597342520132
500,False,Grocery,,511111304104,Garden Fresh Gourmet,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5a8c3140e4b07f0a2dac8941'},GARDEN FRESH GOURMET
501,False,Breakfast & Cereal,,511111000440,AUNT JEMIMA Dry Breakfast Mixes,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5a5d17ede4b06ba572cf2498'},AUNT JEMIMA DRY BREAKFAST MIXES
502,,Beer Wine Spirits,,511111700258,Olde English,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5a5d23f1e4b06ba572cf24a0'},OLDE ENGLISH
503,,Baking,BAKING,511111416661,test brand @1600291349255,"{'$ref': 'Cogs', '$id': {'$oid': '5f628214be37ce78e6e2efaa'}}",{'$oid': '5f628215be37ce78e6e2efad'},TEST BRANDCODE @1600291349255
504,,Snacks,,511111501336,Matador Snacks,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '58861c7e4e8d0d20bc42c4f6'},MATADOR
505,,Dairy,,511111401872,DiGiorno Cheese,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '580dff8fe4b0f32b2de21380'},
506,,Magazines,,511111305286,Country Home Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d66d516a3a018093ab34725'},511111305286
507,,Breakfast & Cereal,,511111105992,Reese's® Puffs,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf4f9ca60b87376833e360'},REESE'S PUFFS
508,,Breakfast & Cereal,,511111706113,Golden Grahams™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf6e31a60b87376833e365'},GOLDEN GRAHAMS
509,,,,511111303503,Bacardi,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",{'$oid': '5332f7ace4b03c9a25efd13b'},
510,,Baking,BAKING,511111915638,test brand @1598026274692,"{'$ref': 'Cogs', '$id': {'$oid': '5f3ff222be37ce1c81aa1e0c'}}",{'$oid': '5f3ff222be37ce1c81aa1e10'},TEST BRANDCODE @1598026274692
511,,Magazines,,511111805342,LIFE Special Edition Magazine ,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d66d8c86d5f3b6188d4f049'},511111805342
512,False,Baking,BAKING,511111318033,test brand @1607463705032,"{'$ref': 'Cogs', '$id': {'$oid': '5fcff319be37ce6d53dfc690'}}",{'$oid': '5fcff319be37ce6d53dfc691'},
513,,,,511111003038,Sprite,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa74e4b03c9a25efd21e'},
514,,Baking,BAKING,511111615866,test brand @1598554813744,"{'$ref': 'Cogs', '$id': {'$oid': '5f4802bdbe37ce0c8303373c'}}",{'$oid': '5f4802bdbe37ce0c83033740'},TEST BRANDCODE @1598554813744
515,,Grocery,,511111901587,Rice A Roni,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '585a96e9e4b03e62d1ce0e8b'},RICE-A-RONI
516,,,,511111503743,Murray,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5332f756e4b03c9a25efd113'},
517,False,Snacks,,511111504573,STELLA D'ORO,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5afda67de4b0c11cfecd49fc'},STELLA DORO
518,,Baking,BAKING,511111016342,test brand @1598813526686,"{'$ref': 'Cogs', '$id': {'$oid': '5f4bf556be37ce0b44915549'}}",{'$oid': '5f4bf556be37ce0b4491554c'},TEST BRANDCODE @1598813526686
519,False,Baking,BAKING,511111017226,test brand @1604437351678,"{'$ref': 'Cogs', '$id': {'$oid': '5fa1c567be37ce402c4618ef'}}",{'$oid': '5fa1c567be37ce402c4618f3'},TEST BRANDCODE @1604437351678
520,False,Grocery,,511111704423,Campbell's Ready Meals,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5ab15669e4b0be0a89bb0b08'},CAMPBELLS READY MEALS
521,,,,511111803881,Kickstart,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5332f612e4b03c9a25efd0c4'},
522,,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,511111215264,RESOLVE®,"{'$ref': 'Cogs', '$id': {'$oid': '5f10c05cbe37ce238c6cabaf'}}",{'$oid': '5f21ca86be37ce7958c5952b'},RESOLVE
523,False,Beer Wine Spirits,,511111302292,Coors Banquet,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '57e580e8e4b0ac389136a304'},
524,,Snacks,,511111001324,Maui Style Chips,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '58861c7e4e8d0d20bc42c4f7'},MAUI STYLE
525,,,,511111002871,Powerade Zero,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",{'$oid': '5332fa84e4b03c9a25efd232'},
526,,Frozen,,511111804833,CULTURE REPUBLICK ,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",{'$oid': '5d2f3eada3a01810a2174aeb'},CULTURE REPUBLICK 
527,,Breakfast & Cereal,,511111906070,Wheaties™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf63151dda2c3e1416ae9b'},WHEATIES
528,,Baking,BAKING,511111116806,test brand @1601644882062,"{'$ref': 'Cogs', '$id': {'$oid': '5f772951be37ce6b592e90d1'}}",{'$oid': '5f772952be37ce6b592e90d5'},TEST BRANDCODE @1601644882062
529,False,Breakfast & Cereal,,511111302575,Quaker Life,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '55bf8c15e4b0d8e685c1489c'},
530,,Baking,BAKING,511111016908,test brand @1601939013444,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba644be37ce23081c5289'}}",{'$oid': '5f7ba645be37ce23081c528c'},TEST BRANDCODE @1601939013444
531,,Health & Wellness,,511111805571,AFRIN® ORIGINAL NASAL SPRAY,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",{'$oid': '5da605bea60b87376833e34a'},511111805571
532,,Baking,BAKING,511111816102,test brand @1598635634821,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c2'}}",{'$oid': '5f493e72be37ce64d0ae36c5'},TEST BRANDCODE @1598635634821
533,False,Candy & Sweets,CANDY_AND_SWEETS,511111418214,test brand @1607707830844,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5fd3acb6be37ce0d9386bb43'},TEST BRANDCODE @1607707830844
534,,Beer Wine Spirits,,511111800644,Zima,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",{'$oid': '5952a596e4b08f39def64d03'},ZIMA
535,,Baking,BAKING,511111715603,test brand @1598026274609,"{'$ref': 'Cogs', '$id': {'$oid': '5f3ff222be37ce1c81aa1e0c'}}",{'$oid': '5f3ff222be37ce1c81aa1e0d'},TEST BRANDCODE @1598026274609
536,,Snacks,,511111204923,CHESTER'S,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",{'$oid': '5d6027f46d5f3b23d1bc7906'},CHESTERS
537,,Baking,BAKING,511111716716,test brand @1601644363784,"{'$ref': 'Cogs', '$id': {'$oid': '5f77274bbe37ce6b592e90b9'}}",{'$oid': '5f77274bbe37ce6b592e90bb'},TEST BRANDCODE @1601644363784
538,False,Snacks,,511111604471,Cape Cod,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",{'$oid': '5afda1dae4b0c11cfecd49f6'},CAPE COD
539,,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,511111814085,COUNTRY CROCK PLANT BUTTER,"{'$ref': 'Cogs', '$id': {'$oid': '5e5ea9cc9c50da1291a6d074'}}",{'$oid': '5e710dbeee7f2d0b35b2a192'},COUNTRY CROCK PLANT BUTTER
540,,Magazines,,511111205388,National Geographic Special Edition Magazine ,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",{'$oid': '5d66dad8a3a018093ab34729'},511111205388
541,,Breakfast & Cereal,,511111206057,Chocolate Lucky Charms™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",{'$oid': '5daf5f65a60b87376833e363'},CHOCOLATE LUCKY CHARMS
542,,Baking,BAKING,511111715832,test brand @1598554813534,"{'$ref': 'Cogs', '$id': {'$oid': '5f4802bdbe37ce0c8303373c'}}",{'$oid': '5f4802bdbe37ce0c8303373d'},TEST BRANDCODE @1598554813535
543,False,Baking,BAKING,511111419303,test brand @1610494849657,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe3381be37ce5e01754c34'}}",{'$oid': '5ffe3381be37ce5e01754c35'},
544,False,Baking,BAKING,511111019213,test brand @1610493496975,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2e38be37ce5e01754c21'}}",{'$oid': '5ffe2e38be37ce5e01754c23'},TEST BRANDCODE @1610493496975
545,False,Baking,BAKING,511111919315,test brand @1610495102410,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe347ebe37ce5e01754c3d'}}",{'$oid': '5ffe347ebe37ce5e01754c3e'},TEST BRANDCODE @1610495102411
546,False,Baking,BAKING,511111119272,test brand @1610494831056,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe336ebe37ce5e01754c2e'}}",{'$oid': '5ffe336fbe37ce5e01754c31'},TEST BRANDCODE @1610494831056
547,False,Baking,BAKING,511111319283,test brand @1610494831082,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe336ebe37ce5e01754c2e'}}",{'$oid': '5ffe336fbe37ce5e01754c32'},TEST BRANDCODE @1610494831082
548,False,Baking,BAKING,511111619260,test brand @1610494831023,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe336ebe37ce5e01754c2e'}}",{'$oid': '5ffe336fbe37ce5e01754c30'},TEST BRANDCODE @1610494831023
549,False,Baking,BAKING,511111219224,test brand @1610493497005,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2e38be37ce5e01754c21'}}",{'$oid': '5ffe2e39be37ce5e01754c24'},TEST BRANDCODE @1610493497005
550,False,Candy & Sweets,CANDY_AND_SWEETS,511111919247,test brand @1610493497517,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",{'$oid': '5ffe2e39be37ce5e01754c26'},TEST BRANDCODE @1610493497517
551,False,Baking,BAKING,511111719236,test brand @1610493497034,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2e38be37ce5e01754c21'}}",{'$oid': '5ffe2e39be37ce5e01754c25'},TEST BRANDCODE @1610493497034
552,False,Baking,BAKING,511111419259,test brand @1610494830985,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe336ebe37ce5e01754c2e'}}",{'$oid': '5ffe336fbe37ce5e01754c2f'},TEST BRANDCODE @1610494830985
